"file","specimen_uid","specimen_id","city","urbanity_code","urbanity","site_letter","site","location","species_code","species","side","wing","photo_rep","digit_rep"
"16-ZHRF-L-LF1_rep.txt","ZH_R_F_16_L","16","ZH","R","Rural","F","ZH-F","ZH-Rural","L","Bombus lapidarius","Left","Forewing",1,2
"16-ZHRF-L-LF1.txt","ZH_R_F_16_L","16","ZH","R","Rural","F","ZH-F","ZH-Rural","L","Bombus lapidarius","Left","Forewing",1,1
"16-ZHRF-L-LF2.txt","ZH_R_F_16_L","16","ZH","R","Rural","F","ZH-F","ZH-Rural","L","Bombus lapidarius","Left","Forewing",2,1
"16-ZHRF-L-RF1_rep.txt","ZH_R_F_16_L","16","ZH","R","Rural","F","ZH-F","ZH-Rural","L","Bombus lapidarius","Right","Forewing",1,2
"16-ZHRF-L-RF1.txt","ZH_R_F_16_L","16","ZH","R","Rural","F","ZH-F","ZH-Rural","L","Bombus lapidarius","Right","Forewing",1,1
"16-ZHRF-L-RF2.txt","ZH_R_F_16_L","16","ZH","R","Rural","F","ZH-F","ZH-Rural","L","Bombus lapidarius","Right","Forewing",2,1
"16-ZHUB-L-LF1.txt","ZH_U_B_16_L","16","ZH","U","Urban","B","ZH-B","ZH-Urban","L","Bombus lapidarius","Left","Forewing",1,1
"16-ZHUB-L-RF1.txt","ZH_U_B_16_L","16","ZH","U","Urban","B","ZH-B","ZH-Urban","L","Bombus lapidarius","Right","Forewing",1,1
"17-ZHRF-L-LF1.txt","ZH_R_F_17_L","17","ZH","R","Rural","F","ZH-F","ZH-Rural","L","Bombus lapidarius","Left","Forewing",1,1
"17-ZHRF-L-RF1.txt","ZH_R_F_17_L","17","ZH","R","Rural","F","ZH-F","ZH-Rural","L","Bombus lapidarius","Right","Forewing",1,1
"18-ZHRD-L-LF1_rep.txt","ZH_R_D_18_L","18","ZH","R","Rural","D","ZH-D","ZH-Rural","L","Bombus lapidarius","Left","Forewing",1,2
"18-ZHRD-L-LF1.txt","ZH_R_D_18_L","18","ZH","R","Rural","D","ZH-D","ZH-Rural","L","Bombus lapidarius","Left","Forewing",1,1
"18-ZHRD-L-LF2.txt","ZH_R_D_18_L","18","ZH","R","Rural","D","ZH-D","ZH-Rural","L","Bombus lapidarius","Left","Forewing",2,1
"18-ZHRD-L-RF1_rep.txt","ZH_R_D_18_L","18","ZH","R","Rural","D","ZH-D","ZH-Rural","L","Bombus lapidarius","Right","Forewing",1,2
"18-ZHRD-L-RF1.txt","ZH_R_D_18_L","18","ZH","R","Rural","D","ZH-D","ZH-Rural","L","Bombus lapidarius","Right","Forewing",1,1
"18-ZHRD-L-RF2.txt","ZH_R_D_18_L","18","ZH","R","Rural","D","ZH-D","ZH-Rural","L","Bombus lapidarius","Right","Forewing",2,1
"18-ZHRF-L-LF1.txt","ZH_R_F_18_L","18","ZH","R","Rural","F","ZH-F","ZH-Rural","L","Bombus lapidarius","Left","Forewing",1,1
"18-ZHRF-L-RF1.txt","ZH_R_F_18_L","18","ZH","R","Rural","F","ZH-F","ZH-Rural","L","Bombus lapidarius","Right","Forewing",1,1
"18-ZHUA-L-LF1.txt","ZH_U_A_18_L","18","ZH","U","Urban","A","ZH-A","ZH-Urban","L","Bombus lapidarius","Left","Forewing",1,1
"18-ZHUA-L-RF1.txt","ZH_U_A_18_L","18","ZH","U","Urban","A","ZH-A","ZH-Urban","L","Bombus lapidarius","Right","Forewing",1,1
"18-ZHUB-L-LF1.txt","ZH_U_B_18_L","18","ZH","U","Urban","B","ZH-B","ZH-Urban","L","Bombus lapidarius","Left","Forewing",1,1
"18-ZHUB-L-RF1.txt","ZH_U_B_18_L","18","ZH","U","Urban","B","ZH-B","ZH-Urban","L","Bombus lapidarius","Right","Forewing",1,1
"18-ZHUC-L-LF1.txt","ZH_U_C_18_L","18","ZH","U","Urban","C","ZH-C","ZH-Urban","L","Bombus lapidarius","Left","Forewing",1,1
"18-ZHUC-L-RF1.txt","ZH_U_C_18_L","18","ZH","U","Urban","C","ZH-C","ZH-Urban","L","Bombus lapidarius","Right","Forewing",1,1
"19-ZHRD-L-LF1.txt","ZH_R_D_19_L","19","ZH","R","Rural","D","ZH-D","ZH-Rural","L","Bombus lapidarius","Left","Forewing",1,1
"19-ZHRD-L-RF1.txt","ZH_R_D_19_L","19","ZH","R","Rural","D","ZH-D","ZH-Rural","L","Bombus lapidarius","Right","Forewing",1,1
"19-ZHRF-L-LF1.txt","ZH_R_F_19_L","19","ZH","R","Rural","F","ZH-F","ZH-Rural","L","Bombus lapidarius","Left","Forewing",1,1
"19-ZHRF-L-RF1.txt","ZH_R_F_19_L","19","ZH","R","Rural","F","ZH-F","ZH-Rural","L","Bombus lapidarius","Right","Forewing",1,1
"19-ZHUC-L-LF1.txt","ZH_U_C_19_L","19","ZH","U","Urban","C","ZH-C","ZH-Urban","L","Bombus lapidarius","Left","Forewing",1,1
"19-ZHUC-L-RF1.txt","ZH_U_C_19_L","19","ZH","U","Urban","C","ZH-C","ZH-Urban","L","Bombus lapidarius","Right","Forewing",1,1
"20-ZHRE-L-LF1.txt","ZH_R_E_20_L","20","ZH","R","Rural","E","ZH-E","ZH-Rural","L","Bombus lapidarius","Left","Forewing",1,1
"20-ZHRE-L-RF1.txt","ZH_R_E_20_L","20","ZH","R","Rural","E","ZH-E","ZH-Rural","L","Bombus lapidarius","Right","Forewing",1,1
"20-ZHUA-L-LF1.txt","ZH_U_A_20_L","20","ZH","U","Urban","A","ZH-A","ZH-Urban","L","Bombus lapidarius","Left","Forewing",1,1
"20-ZHUA-L-RF1.txt","ZH_U_A_20_L","20","ZH","U","Urban","A","ZH-A","ZH-Urban","L","Bombus lapidarius","Right","Forewing",1,1
"21-ZHRD-L-LF1.txt","ZH_R_D_21_L","21","ZH","R","Rural","D","ZH-D","ZH-Rural","L","Bombus lapidarius","Left","Forewing",1,1
"21-ZHRD-L-RF1.txt","ZH_R_D_21_L","21","ZH","R","Rural","D","ZH-D","ZH-Rural","L","Bombus lapidarius","Right","Forewing",1,1
"21-ZHUA-L-LF1.txt","ZH_U_A_21_L","21","ZH","U","Urban","A","ZH-A","ZH-Urban","L","Bombus lapidarius","Left","Forewing",1,1
"21-ZHUA-L-RF1.txt","ZH_U_A_21_L","21","ZH","U","Urban","A","ZH-A","ZH-Urban","L","Bombus lapidarius","Right","Forewing",1,1
"21-ZHUC-L-LF1.txt","ZH_U_C_21_L","21","ZH","U","Urban","C","ZH-C","ZH-Urban","L","Bombus lapidarius","Left","Forewing",1,1
"21-ZHUC-L-RF1.txt","ZH_U_C_21_L","21","ZH","U","Urban","C","ZH-C","ZH-Urban","L","Bombus lapidarius","Right","Forewing",1,1
"22-ZHRE-L-LF1.txt","ZH_R_E_22_L","22","ZH","R","Rural","E","ZH-E","ZH-Rural","L","Bombus lapidarius","Left","Forewing",1,1
"22-ZHRE-L-RF1.txt","ZH_R_E_22_L","22","ZH","R","Rural","E","ZH-E","ZH-Rural","L","Bombus lapidarius","Right","Forewing",1,1
"22-ZHUA-L-LF1.txt","ZH_U_A_22_L","22","ZH","U","Urban","A","ZH-A","ZH-Urban","L","Bombus lapidarius","Left","Forewing",1,1
"22-ZHUA-L-RF1.txt","ZH_U_A_22_L","22","ZH","U","Urban","A","ZH-A","ZH-Urban","L","Bombus lapidarius","Right","Forewing",1,1
"22-ZHUB-L-LF1.txt","ZH_U_B_22_L","22","ZH","U","Urban","B","ZH-B","ZH-Urban","L","Bombus lapidarius","Left","Forewing",1,1
"22-ZHUB-L-RF1.txt","ZH_U_B_22_L","22","ZH","U","Urban","B","ZH-B","ZH-Urban","L","Bombus lapidarius","Right","Forewing",1,1
"23-ZHRD-L-LF1.txt","ZH_R_D_23_L","23","ZH","R","Rural","D","ZH-D","ZH-Rural","L","Bombus lapidarius","Left","Forewing",1,1
"23-ZHRD-L-RF1.txt","ZH_R_D_23_L","23","ZH","R","Rural","D","ZH-D","ZH-Rural","L","Bombus lapidarius","Right","Forewing",1,1
"23-ZHRE-L-LF1_rep.txt","ZH_R_E_23_L","23","ZH","R","Rural","E","ZH-E","ZH-Rural","L","Bombus lapidarius","Left","Forewing",1,2
"23-ZHRE-L-LF1.txt","ZH_R_E_23_L","23","ZH","R","Rural","E","ZH-E","ZH-Rural","L","Bombus lapidarius","Left","Forewing",1,1
"23-ZHRE-L-LF2.txt","ZH_R_E_23_L","23","ZH","R","Rural","E","ZH-E","ZH-Rural","L","Bombus lapidarius","Left","Forewing",2,1
"23-ZHRE-L-RF1_rep.txt","ZH_R_E_23_L","23","ZH","R","Rural","E","ZH-E","ZH-Rural","L","Bombus lapidarius","Right","Forewing",1,2
"23-ZHRE-L-RF1.txt","ZH_R_E_23_L","23","ZH","R","Rural","E","ZH-E","ZH-Rural","L","Bombus lapidarius","Right","Forewing",1,1
"23-ZHRE-L-RF2.txt","ZH_R_E_23_L","23","ZH","R","Rural","E","ZH-E","ZH-Rural","L","Bombus lapidarius","Right","Forewing",2,1
"23-ZHRF-L-LF1.txt","ZH_R_F_23_L","23","ZH","R","Rural","F","ZH-F","ZH-Rural","L","Bombus lapidarius","Left","Forewing",1,1
"23-ZHRF-L-RF1.txt","ZH_R_F_23_L","23","ZH","R","Rural","F","ZH-F","ZH-Rural","L","Bombus lapidarius","Right","Forewing",1,1
"23-ZHUA-L-LF1.txt","ZH_U_A_23_L","23","ZH","U","Urban","A","ZH-A","ZH-Urban","L","Bombus lapidarius","Left","Forewing",1,1
"23-ZHUA-L-RF1.txt","ZH_U_A_23_L","23","ZH","U","Urban","A","ZH-A","ZH-Urban","L","Bombus lapidarius","Right","Forewing",1,1
"23-ZHUC-L-LF1.txt","ZH_U_C_23_L","23","ZH","U","Urban","C","ZH-C","ZH-Urban","L","Bombus lapidarius","Left","Forewing",1,1
"23-ZHUC-L-RF1.txt","ZH_U_C_23_L","23","ZH","U","Urban","C","ZH-C","ZH-Urban","L","Bombus lapidarius","Right","Forewing",1,1
"24-ZHRE-L-LF1_rep.txt","ZH_R_E_24_L","24","ZH","R","Rural","E","ZH-E","ZH-Rural","L","Bombus lapidarius","Left","Forewing",1,2
"24-ZHRE-L-LF1.txt","ZH_R_E_24_L","24","ZH","R","Rural","E","ZH-E","ZH-Rural","L","Bombus lapidarius","Left","Forewing",1,1
"24-ZHRE-L-LF2.txt","ZH_R_E_24_L","24","ZH","R","Rural","E","ZH-E","ZH-Rural","L","Bombus lapidarius","Left","Forewing",2,1
"24-ZHRE-L-RF1_rep.txt","ZH_R_E_24_L","24","ZH","R","Rural","E","ZH-E","ZH-Rural","L","Bombus lapidarius","Right","Forewing",1,2
"24-ZHRE-L-RF1.txt","ZH_R_E_24_L","24","ZH","R","Rural","E","ZH-E","ZH-Rural","L","Bombus lapidarius","Right","Forewing",1,1
"24-ZHRE-L-RF2.txt","ZH_R_E_24_L","24","ZH","R","Rural","E","ZH-E","ZH-Rural","L","Bombus lapidarius","Right","Forewing",2,1
"24-ZHUA-L-LF1.txt","ZH_U_A_24_L","24","ZH","U","Urban","A","ZH-A","ZH-Urban","L","Bombus lapidarius","Left","Forewing",1,1
"24-ZHUA-L-RF1.txt","ZH_U_A_24_L","24","ZH","U","Urban","A","ZH-A","ZH-Urban","L","Bombus lapidarius","Right","Forewing",1,1
"24-ZHUC-L-LF1.txt","ZH_U_C_24_L","24","ZH","U","Urban","C","ZH-C","ZH-Urban","L","Bombus lapidarius","Left","Forewing",1,1
"24-ZHUC-L-RF1.txt","ZH_U_C_24_L","24","ZH","U","Urban","C","ZH-C","ZH-Urban","L","Bombus lapidarius","Right","Forewing",1,1
"25-ZHRD-L-LF1.txt","ZH_R_D_25_L","25","ZH","R","Rural","D","ZH-D","ZH-Rural","L","Bombus lapidarius","Left","Forewing",1,1
"25-ZHRD-L-RF1.txt","ZH_R_D_25_L","25","ZH","R","Rural","D","ZH-D","ZH-Rural","L","Bombus lapidarius","Right","Forewing",1,1
"25-ZHRF-L-LF1_rep.txt","ZH_R_F_25_L","25","ZH","R","Rural","F","ZH-F","ZH-Rural","L","Bombus lapidarius","Left","Forewing",1,2
"25-ZHRF-L-LF1.txt","ZH_R_F_25_L","25","ZH","R","Rural","F","ZH-F","ZH-Rural","L","Bombus lapidarius","Left","Forewing",1,1
"25-ZHRF-L-LF2.txt","ZH_R_F_25_L","25","ZH","R","Rural","F","ZH-F","ZH-Rural","L","Bombus lapidarius","Left","Forewing",2,1
"25-ZHRF-L-RF1_rep.txt","ZH_R_F_25_L","25","ZH","R","Rural","F","ZH-F","ZH-Rural","L","Bombus lapidarius","Right","Forewing",1,2
"25-ZHRF-L-RF1.txt","ZH_R_F_25_L","25","ZH","R","Rural","F","ZH-F","ZH-Rural","L","Bombus lapidarius","Right","Forewing",1,1
"25-ZHRF-L-RF2.txt","ZH_R_F_25_L","25","ZH","R","Rural","F","ZH-F","ZH-Rural","L","Bombus lapidarius","Right","Forewing",2,1
"25-ZHUA-L-LF1.txt","ZH_U_A_25_L","25","ZH","U","Urban","A","ZH-A","ZH-Urban","L","Bombus lapidarius","Left","Forewing",1,1
"25-ZHUA-L-RF1.txt","ZH_U_A_25_L","25","ZH","U","Urban","A","ZH-A","ZH-Urban","L","Bombus lapidarius","Right","Forewing",1,1
"25-ZHUB-L-LF1.txt","ZH_U_B_25_L","25","ZH","U","Urban","B","ZH-B","ZH-Urban","L","Bombus lapidarius","Left","Forewing",1,1
"25-ZHUB-L-RF1.txt","ZH_U_B_25_L","25","ZH","U","Urban","B","ZH-B","ZH-Urban","L","Bombus lapidarius","Right","Forewing",1,1
"25-ZHUC-L-LF1.txt","ZH_U_C_25_L","25","ZH","U","Urban","C","ZH-C","ZH-Urban","L","Bombus lapidarius","Left","Forewing",1,1
"25-ZHUC-L-RF1.txt","ZH_U_C_25_L","25","ZH","U","Urban","C","ZH-C","ZH-Urban","L","Bombus lapidarius","Right","Forewing",1,1
"26-ZHRD-L-LF1_rep.txt","ZH_R_D_26_L","26","ZH","R","Rural","D","ZH-D","ZH-Rural","L","Bombus lapidarius","Left","Forewing",1,2
"26-ZHRD-L-LF1.txt","ZH_R_D_26_L","26","ZH","R","Rural","D","ZH-D","ZH-Rural","L","Bombus lapidarius","Left","Forewing",1,1
"26-ZHRD-L-LF2.txt","ZH_R_D_26_L","26","ZH","R","Rural","D","ZH-D","ZH-Rural","L","Bombus lapidarius","Left","Forewing",2,1
"26-ZHRD-L-RF1_rep.txt","ZH_R_D_26_L","26","ZH","R","Rural","D","ZH-D","ZH-Rural","L","Bombus lapidarius","Right","Forewing",1,2
"26-ZHRD-L-RF1.txt","ZH_R_D_26_L","26","ZH","R","Rural","D","ZH-D","ZH-Rural","L","Bombus lapidarius","Right","Forewing",1,1
"26-ZHRD-L-RF2.txt","ZH_R_D_26_L","26","ZH","R","Rural","D","ZH-D","ZH-Rural","L","Bombus lapidarius","Right","Forewing",2,1
"26-ZHUA-L-LF1.txt","ZH_U_A_26_L","26","ZH","U","Urban","A","ZH-A","ZH-Urban","L","Bombus lapidarius","Left","Forewing",1,1
"26-ZHUA-L-RF1.txt","ZH_U_A_26_L","26","ZH","U","Urban","A","ZH-A","ZH-Urban","L","Bombus lapidarius","Right","Forewing",1,1
"26-ZHUB-L-LF1.txt","ZH_U_B_26_L","26","ZH","U","Urban","B","ZH-B","ZH-Urban","L","Bombus lapidarius","Left","Forewing",1,1
"26-ZHUB-L-RF1.txt","ZH_U_B_26_L","26","ZH","U","Urban","B","ZH-B","ZH-Urban","L","Bombus lapidarius","Right","Forewing",1,1
"26-ZHUC-L-LF1_rep.txt","ZH_U_C_26_L","26","ZH","U","Urban","C","ZH-C","ZH-Urban","L","Bombus lapidarius","Left","Forewing",1,2
"26-ZHUC-L-LF1.txt","ZH_U_C_26_L","26","ZH","U","Urban","C","ZH-C","ZH-Urban","L","Bombus lapidarius","Left","Forewing",1,1
"26-ZHUC-L-LF2.txt","ZH_U_C_26_L","26","ZH","U","Urban","C","ZH-C","ZH-Urban","L","Bombus lapidarius","Left","Forewing",2,1
"26-ZHUC-L-RF1_rep.txt","ZH_U_C_26_L","26","ZH","U","Urban","C","ZH-C","ZH-Urban","L","Bombus lapidarius","Right","Forewing",1,2
"26-ZHUC-L-RF1.txt","ZH_U_C_26_L","26","ZH","U","Urban","C","ZH-C","ZH-Urban","L","Bombus lapidarius","Right","Forewing",1,1
"26-ZHUC-L-RF2.txt","ZH_U_C_26_L","26","ZH","U","Urban","C","ZH-C","ZH-Urban","L","Bombus lapidarius","Right","Forewing",2,1
"27-ZHUA-L-LF1_rep.txt","ZH_U_A_27_L","27","ZH","U","Urban","A","ZH-A","ZH-Urban","L","Bombus lapidarius","Left","Forewing",1,2
"27-ZHUA-L-LF1.txt","ZH_U_A_27_L","27","ZH","U","Urban","A","ZH-A","ZH-Urban","L","Bombus lapidarius","Left","Forewing",1,1
"27-ZHUA-L-LF2.txt","ZH_U_A_27_L","27","ZH","U","Urban","A","ZH-A","ZH-Urban","L","Bombus lapidarius","Left","Forewing",2,1
"27-ZHUA-L-RF1_rep.txt","ZH_U_A_27_L","27","ZH","U","Urban","A","ZH-A","ZH-Urban","L","Bombus lapidarius","Right","Forewing",1,2
"27-ZHUA-L-RF1.txt","ZH_U_A_27_L","27","ZH","U","Urban","A","ZH-A","ZH-Urban","L","Bombus lapidarius","Right","Forewing",1,1
"27-ZHUA-L-RF2.txt","ZH_U_A_27_L","27","ZH","U","Urban","A","ZH-A","ZH-Urban","L","Bombus lapidarius","Right","Forewing",2,1
"27-ZHUB-L-LF1_rep.txt","ZH_U_B_27_L","27","ZH","U","Urban","B","ZH-B","ZH-Urban","L","Bombus lapidarius","Left","Forewing",1,2
"27-ZHUB-L-LF1.txt","ZH_U_B_27_L","27","ZH","U","Urban","B","ZH-B","ZH-Urban","L","Bombus lapidarius","Left","Forewing",1,1
"27-ZHUB-L-LF2.txt","ZH_U_B_27_L","27","ZH","U","Urban","B","ZH-B","ZH-Urban","L","Bombus lapidarius","Left","Forewing",2,1
"27-ZHUB-L-RF1_rep.txt","ZH_U_B_27_L","27","ZH","U","Urban","B","ZH-B","ZH-Urban","L","Bombus lapidarius","Right","Forewing",1,2
"27-ZHUB-L-RF1.txt","ZH_U_B_27_L","27","ZH","U","Urban","B","ZH-B","ZH-Urban","L","Bombus lapidarius","Right","Forewing",1,1
"27-ZHUB-L-RF2.txt","ZH_U_B_27_L","27","ZH","U","Urban","B","ZH-B","ZH-Urban","L","Bombus lapidarius","Right","Forewing",2,1
"27-ZHUC-L-LF1.txt","ZH_U_C_27_L","27","ZH","U","Urban","C","ZH-C","ZH-Urban","L","Bombus lapidarius","Left","Forewing",1,1
"27-ZHUC-L-RF1.txt","ZH_U_C_27_L","27","ZH","U","Urban","C","ZH-C","ZH-Urban","L","Bombus lapidarius","Right","Forewing",1,1
"28-ZHRF-L-LF1.txt","ZH_R_F_28_L","28","ZH","R","Rural","F","ZH-F","ZH-Rural","L","Bombus lapidarius","Left","Forewing",1,1
"28-ZHRF-L-RF1.txt","ZH_R_F_28_L","28","ZH","R","Rural","F","ZH-F","ZH-Rural","L","Bombus lapidarius","Right","Forewing",1,1
"28-ZHUA-L-LF1_rep.txt","ZH_U_A_28_L","28","ZH","U","Urban","A","ZH-A","ZH-Urban","L","Bombus lapidarius","Left","Forewing",1,2
"28-ZHUA-L-LF1.txt","ZH_U_A_28_L","28","ZH","U","Urban","A","ZH-A","ZH-Urban","L","Bombus lapidarius","Left","Forewing",1,1
"28-ZHUA-L-LF2.txt","ZH_U_A_28_L","28","ZH","U","Urban","A","ZH-A","ZH-Urban","L","Bombus lapidarius","Left","Forewing",2,1
"28-ZHUA-L-RF1_rep.txt","ZH_U_A_28_L","28","ZH","U","Urban","A","ZH-A","ZH-Urban","L","Bombus lapidarius","Right","Forewing",1,2
"28-ZHUA-L-RF1.txt","ZH_U_A_28_L","28","ZH","U","Urban","A","ZH-A","ZH-Urban","L","Bombus lapidarius","Right","Forewing",1,1
"28-ZHUA-L-RF2.txt","ZH_U_A_28_L","28","ZH","U","Urban","A","ZH-A","ZH-Urban","L","Bombus lapidarius","Right","Forewing",2,1
"28-ZHUB-L-LF1.txt","ZH_U_B_28_L","28","ZH","U","Urban","B","ZH-B","ZH-Urban","L","Bombus lapidarius","Left","Forewing",1,1
"28-ZHUB-L-RF1.txt","ZH_U_B_28_L","28","ZH","U","Urban","B","ZH-B","ZH-Urban","L","Bombus lapidarius","Right","Forewing",1,1
"28-ZHUC-L-LF1.txt","ZH_U_C_28_L","28","ZH","U","Urban","C","ZH-C","ZH-Urban","L","Bombus lapidarius","Left","Forewing",1,1
"28-ZHUC-L-RF1.txt","ZH_U_C_28_L","28","ZH","U","Urban","C","ZH-C","ZH-Urban","L","Bombus lapidarius","Right","Forewing",1,1
"29-ZHRD-L-LF1.txt","ZH_R_D_29_L","29","ZH","R","Rural","D","ZH-D","ZH-Rural","L","Bombus lapidarius","Left","Forewing",1,1
"29-ZHRD-L-RF1.txt","ZH_R_D_29_L","29","ZH","R","Rural","D","ZH-D","ZH-Rural","L","Bombus lapidarius","Right","Forewing",1,1
"29-ZHUB-L-LF1.txt","ZH_U_B_29_L","29","ZH","U","Urban","B","ZH-B","ZH-Urban","L","Bombus lapidarius","Left","Forewing",1,1
"29-ZHUB-L-RF1.txt","ZH_U_B_29_L","29","ZH","U","Urban","B","ZH-B","ZH-Urban","L","Bombus lapidarius","Right","Forewing",1,1
"29-ZHUC-L-LF1.txt","ZH_U_C_29_L","29","ZH","U","Urban","C","ZH-C","ZH-Urban","L","Bombus lapidarius","Left","Forewing",1,1
"29-ZHUC-L-RF1.txt","ZH_U_C_29_L","29","ZH","U","Urban","C","ZH-C","ZH-Urban","L","Bombus lapidarius","Right","Forewing",1,1
"30-ZHRE-L-LF1.txt","ZH_R_E_30_L","30","ZH","R","Rural","E","ZH-E","ZH-Rural","L","Bombus lapidarius","Left","Forewing",1,1
"30-ZHRE-L-RF1.txt","ZH_R_E_30_L","30","ZH","R","Rural","E","ZH-E","ZH-Rural","L","Bombus lapidarius","Right","Forewing",1,1
"30-ZHRF-L-LF1.txt","ZH_R_F_30_L","30","ZH","R","Rural","F","ZH-F","ZH-Rural","L","Bombus lapidarius","Left","Forewing",1,1
"30-ZHRF-L-RF1.txt","ZH_R_F_30_L","30","ZH","R","Rural","F","ZH-F","ZH-Rural","L","Bombus lapidarius","Right","Forewing",1,1
"30-ZHUA-L-LF1.txt","ZH_U_A_30_L","30","ZH","U","Urban","A","ZH-A","ZH-Urban","L","Bombus lapidarius","Left","Forewing",1,1
"30-ZHUA-L-RF1.txt","ZH_U_A_30_L","30","ZH","U","Urban","A","ZH-A","ZH-Urban","L","Bombus lapidarius","Right","Forewing",1,1
"30-ZHUB-L-LF1.txt","ZH_U_B_30_L","30","ZH","U","Urban","B","ZH-B","ZH-Urban","L","Bombus lapidarius","Left","Forewing",1,1
"30-ZHUB-L-RF1.txt","ZH_U_B_30_L","30","ZH","U","Urban","B","ZH-B","ZH-Urban","L","Bombus lapidarius","Right","Forewing",1,1
"31-ZHRD-L-LF1.txt","ZH_R_D_31_L","31","ZH","R","Rural","D","ZH-D","ZH-Rural","L","Bombus lapidarius","Left","Forewing",1,1
"31-ZHRD-L-RF1.txt","ZH_R_D_31_L","31","ZH","R","Rural","D","ZH-D","ZH-Rural","L","Bombus lapidarius","Right","Forewing",1,1
"31-ZHRF-L-LF1.txt","ZH_R_F_31_L","31","ZH","R","Rural","F","ZH-F","ZH-Rural","L","Bombus lapidarius","Left","Forewing",1,1
"31-ZHRF-L-RF1.txt","ZH_R_F_31_L","31","ZH","R","Rural","F","ZH-F","ZH-Rural","L","Bombus lapidarius","Right","Forewing",1,1
"31-ZHUC-L-LF1.txt","ZH_U_C_31_L","31","ZH","U","Urban","C","ZH-C","ZH-Urban","L","Bombus lapidarius","Left","Forewing",1,1
"31-ZHUC-L-RF1.txt","ZH_U_C_31_L","31","ZH","U","Urban","C","ZH-C","ZH-Urban","L","Bombus lapidarius","Right","Forewing",1,1
"32-ZHRD-L-LF1.txt","ZH_R_D_32_L","32","ZH","R","Rural","D","ZH-D","ZH-Rural","L","Bombus lapidarius","Left","Forewing",1,1
"32-ZHRD-L-RF1.txt","ZH_R_D_32_L","32","ZH","R","Rural","D","ZH-D","ZH-Rural","L","Bombus lapidarius","Right","Forewing",1,1
"32-ZHRE-L-LF1.txt","ZH_R_E_32_L","32","ZH","R","Rural","E","ZH-E","ZH-Rural","L","Bombus lapidarius","Left","Forewing",1,1
"32-ZHRE-L-RF1.txt","ZH_R_E_32_L","32","ZH","R","Rural","E","ZH-E","ZH-Rural","L","Bombus lapidarius","Right","Forewing",1,1
"32-ZHUA-L-LF1.txt","ZH_U_A_32_L","32","ZH","U","Urban","A","ZH-A","ZH-Urban","L","Bombus lapidarius","Left","Forewing",1,1
"32-ZHUA-L-RF1.txt","ZH_U_A_32_L","32","ZH","U","Urban","A","ZH-A","ZH-Urban","L","Bombus lapidarius","Right","Forewing",1,1
"32-ZHUB-L-LF1.txt","ZH_U_B_32_L","32","ZH","U","Urban","B","ZH-B","ZH-Urban","L","Bombus lapidarius","Left","Forewing",1,1
"32-ZHUB-L-RF1.txt","ZH_U_B_32_L","32","ZH","U","Urban","B","ZH-B","ZH-Urban","L","Bombus lapidarius","Right","Forewing",1,1
"32-ZHUC-L-LF1_rep.txt","ZH_U_C_32_L","32","ZH","U","Urban","C","ZH-C","ZH-Urban","L","Bombus lapidarius","Left","Forewing",1,2
"32-ZHUC-L-LF1.txt","ZH_U_C_32_L","32","ZH","U","Urban","C","ZH-C","ZH-Urban","L","Bombus lapidarius","Left","Forewing",1,1
"32-ZHUC-L-LF2.txt","ZH_U_C_32_L","32","ZH","U","Urban","C","ZH-C","ZH-Urban","L","Bombus lapidarius","Left","Forewing",2,1
"32-ZHUC-L-RF1_rep.txt","ZH_U_C_32_L","32","ZH","U","Urban","C","ZH-C","ZH-Urban","L","Bombus lapidarius","Right","Forewing",1,2
"32-ZHUC-L-RF1.txt","ZH_U_C_32_L","32","ZH","U","Urban","C","ZH-C","ZH-Urban","L","Bombus lapidarius","Right","Forewing",1,1
"32-ZHUC-L-RF2.txt","ZH_U_C_32_L","32","ZH","U","Urban","C","ZH-C","ZH-Urban","L","Bombus lapidarius","Right","Forewing",2,1
"33-ZHRF-L-LF1.txt","ZH_R_F_33_L","33","ZH","R","Rural","F","ZH-F","ZH-Rural","L","Bombus lapidarius","Left","Forewing",1,1
"33-ZHRF-L-RF1.txt","ZH_R_F_33_L","33","ZH","R","Rural","F","ZH-F","ZH-Rural","L","Bombus lapidarius","Right","Forewing",1,1
"34-ZHRF-L-LF1.txt","ZH_R_F_34_L","34","ZH","R","Rural","F","ZH-F","ZH-Rural","L","Bombus lapidarius","Left","Forewing",1,1
"34-ZHRF-L-RF1.txt","ZH_R_F_34_L","34","ZH","R","Rural","F","ZH-F","ZH-Rural","L","Bombus lapidarius","Right","Forewing",1,1
"35-ZHRD-L-LF1_rep.txt","ZH_R_D_35_L","35","ZH","R","Rural","D","ZH-D","ZH-Rural","L","Bombus lapidarius","Left","Forewing",1,2
"35-ZHRD-L-LF1.txt","ZH_R_D_35_L","35","ZH","R","Rural","D","ZH-D","ZH-Rural","L","Bombus lapidarius","Left","Forewing",1,1
"35-ZHRD-L-LF2.txt","ZH_R_D_35_L","35","ZH","R","Rural","D","ZH-D","ZH-Rural","L","Bombus lapidarius","Left","Forewing",2,1
"35-ZHRD-L-RF1_rep.txt","ZH_R_D_35_L","35","ZH","R","Rural","D","ZH-D","ZH-Rural","L","Bombus lapidarius","Right","Forewing",1,2
"35-ZHRD-L-RF1.txt","ZH_R_D_35_L","35","ZH","R","Rural","D","ZH-D","ZH-Rural","L","Bombus lapidarius","Right","Forewing",1,1
